,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
279,0,31,3,28,0.75,0.029486846178770065
280,0,31,0,7,0.5714285714285714,0.15742480754852295
281,0,31,4,27,0.4444444444444444,0.04782655090093613
282,0,31,2,8,0.75,0.15568572282791138
283,0,31,7,36,0.6111111111111112,0.028458012267947197
284,0,31,6,31,0.12903225806451613,0.06022685021162033
285,0,31,1,2,1.0,0.12953351438045502
286,0,32,0,12,0.9166666666666666,0.04185174033045769
287,0,32,4,59,0.3728813559322034,0.0244688019156456
288,0,32,5,148,0.8783783783783784,0.0032670272048562765
289,0,32,3,20,0.4,0.05688954517245293
290,0,32,2,86,0.7441860465116279,0.012101040221750736
291,0,32,1,67,0.8955223880597015,0.0078107197768986225
292,0,33,1,26,0.7307692307692307,0.03860294073820114
293,0,33,7,108,0.5370370370370371,0.010363875888288021
294,0,33,3,59,0.7288135593220338,0.014835048466920853
295,0,33,0,52,0.8076923076923077,0.0173121877014637
296,0,33,5,63,0.8571428571428571,0.008240670897066593
297,0,33,6,20,0.15,0.0872909277677536
298,0,33,4,63,0.47619047619047616,0.020399022847414017
299,0,33,2,34,0.7058823529411765,0.03564659133553505
300,0,34,7,60,0.45,0.01992594078183174
301,0,34,1,113,0.8672566371681416,0.004818749148398638
302,0,34,3,19,0.6842105263157895,0.046954311430454254
303,0,34,9,51,0.27450980392156865,0.034250710159540176
304,0,34,0,7,0.8571428571428571,0.05422308295965195
305,0,34,8,19,0.5263157894736842,0.07587166875600815
306,0,34,4,6,0.6666666666666666,0.18994100391864777
307,0,34,6,9,0.0,0.22789818048477173
308,0,34,2,3,1.0,0.1745508760213852
309,0,35,0,131,0.7175572519083969,0.007198028266429901
310,0,35,6,89,0.033707865168539325,0.02158910594880581
311,0,35,4,129,0.4496124031007752,0.010675386525690556
312,0,35,3,20,0.65,0.051696717739105225
313,0,35,1,30,0.8333333333333334,0.02070242166519165
314,0,35,2,18,0.8333333333333334,0.049451857805252075
315,0,35,5,15,0.8666666666666667,0.033854540437459946
316,0,36,3,29,0.7586206896551724,0.03285403549671173
317,0,36,5,16,0.8125,0.039119962602853775
318,0,36,2,96,0.7291666666666666,0.01030079834163189
319,0,36,0,55,0.7454545454545455,0.01597483456134796
320,0,36,6,52,0.038461538461538464,0.036900803446769714
321,0,36,4,17,0.4117647058823529,0.08196263015270233
322,0,36,9,40,0.425,0.043417397886514664
323,0,36,7,10,0.4,0.10499463975429535
324,0,36,8,32,0.625,0.04284696653485298
325,0,36,1,14,1.0,0.025321004912257195
326,0,37,6,121,0.04132231404958678,0.015268071554601192
327,0,37,3,85,0.6823529411764706,0.01079282071441412
328,0,37,1,87,0.7931034482758621,0.008233077824115753
329,0,37,4,69,0.4927536231884058,0.017418427392840385
330,0,37,0,32,0.65625,0.0325516052544117
