Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,27,3,18,0.0,0.34210464358329773,0.30100107192993164
0,27,4,71,0.15492957746478872,0.03208468481898308,0.30100107192993164
0,27,9,61,0.0,0.049686964601278305,0.30100107192993164
0,27,5,30,0.1,0.10560108721256256,0.30100107192993164
0,27,7,6,0.0,0.6555617451667786,0.30100107192993164
0,27,2,10,0.0,0.2797555923461914,0.30100107192993164
0,27,6,11,0.0,0.28439638018608093,0.30100107192993164
0,27,1,11,0.0,0.20654305815696716,0.30100107192993164
0,27,8,1,1.0,1.0657508373260498,0.30100107192993164
0,28,0,99,0.0,0.05586034059524536,0.30100107192993164
0,28,6,186,0.0,0.01635236293077469,0.30100107192993164
0,28,3,27,0.0,0.2591114640235901,0.30100107192993164
0,28,4,6,0.3333333333333333,0.3054613173007965,0.30100107192993164
0,28,2,24,0.0,0.11171387881040573,0.30100107192993164
0,28,1,2,0.5,0.5968348979949951,0.30100107192993164
0,28,5,7,0.0,0.4077320098876953,0.30100107192993164
0,29,1,62,0.14516129032258066,0.032057181000709534,0.30100107192993164
0,29,4,67,0.208955223880597,0.0342850498855114,0.30100107192993164
0,29,0,94,0.0,0.05995827540755272,0.30100107192993164
0,29,3,13,0.0,0.5323559045791626,0.30100107192993164
0,29,5,35,0.02857142857142857,0.0933241918683052,0.30100107192993164
0,29,8,67,0.8208955223880597,0.01478798408061266,0.30100107192993164
0,29,6,20,0.0,0.1576010137796402,0.30100107192993164
0,29,2,14,0.0,0.20053865015506744,0.30100107192993164
0,29,7,11,0.0,0.3799704611301422,0.30100107192993164
0,30,5,36,0.027777777777777776,0.08546474575996399,0.30100107192993164
0,30,1,10,0.0,0.23775538802146912,0.30100107192993164
0,30,6,46,0.0,0.06421121954917908,0.30100107192993164
0,30,8,50,0.82,0.016913970932364464,0.30100107192993164
0,30,7,15,0.0,0.2811884880065918,0.30100107192993164
0,30,9,2,0.0,1.5419580936431885,0.30100107192993164
0,30,3,6,0.0,1.0001659393310547,0.30100107192993164
0,30,2,15,0.0,0.1746237576007843,0.30100107192993164
0,30,0,2,0.0,2.82629656791687,0.30100107192993164
0,31,9,225,0.0,0.013535604812204838,0.30100107192993164
0,31,8,95,0.8947368421052632,0.008221163414418697,0.30100107192993164
0,31,3,28,0.0,0.24122145771980286,0.30100107192993164
0,31,4,27,0.14814814814814814,0.08645183593034744,0.30100107192993164
0,31,7,36,0.0,0.11933525651693344,0.30100107192993164
0,31,5,37,0.0,0.07488211989402771,0.30100107192993164
0,31,6,31,0.0,0.1009383574128151,0.30100107192993164
0,31,2,8,0.0,0.33745670318603516,0.30100107192993164
0,31,1,2,0.0,1.2357070446014404,0.30100107192993164
0,31,0,7,0.0,0.7219800353050232,0.30100107192993164
0,32,5,148,0.02027027027027027,0.020817192271351814,0.30100107192993164
0,32,4,59,0.13559322033898305,0.03985022008419037,0.30100107192993164
0,32,0,12,0.0,0.42726922035217285,0.30100107192993164
0,32,2,86,0.011627906976744186,0.03176474943757057,0.30100107192993164
0,32,3,20,0.0,0.31823211908340454,0.30100107192993164
0,32,1,67,0.08955223880597014,0.03038921020925045,0.30100107192993164
0,33,7,108,0.0,0.038691774010658264,0.30100107192993164
0,33,1,26,0.038461538461538464,0.07674603164196014,0.30100107192993164
0,33,3,59,0.0,0.11265908181667328,0.30100107192993164
0,33,0,52,0.0,0.10373818129301071,0.30100107192993164
0,33,2,34,0.0,0.07771576941013336,0.30100107192993164
0,33,4,63,0.14285714285714285,0.035667795687913895,0.30100107192993164
0,33,5,63,0.015873015873015872,0.054221879690885544,0.30100107192993164
0,33,6,20,0.0,0.14555999636650085,0.30100107192993164
0,34,7,60,0.0,0.07163175940513611,0.30100107192993164
0,34,1,113,0.07964601769911504,0.018691256642341614,0.30100107192993164
0,34,8,19,0.8947368421052632,0.03184318542480469,0.30100107192993164
0,34,3,19,0.0,0.3414909839630127,0.30100107192993164
0,34,9,51,0.0,0.058268461376428604,0.30100107192993164
0,34,0,7,0.0,0.8420773148536682,0.30100107192993164
0,34,6,9,0.0,0.370065301656723,0.30100107192993164
0,34,2,3,0.0,1.0027774572372437,0.30100107192993164
0,34,4,6,0.16666666666666666,0.38932502269744873,0.30100107192993164
0,35,4,129,0.14728682170542637,0.0178802739828825,0.30100107192993164
0,35,0,131,0.0,0.04239323362708092,0.30100107192993164
0,35,6,89,0.0,0.03435252234339714,0.30100107192993164
0,35,5,15,0.0,0.21280035376548767,0.30100107192993164
0,35,2,18,0.0,0.14543238282203674,0.30100107192993164
0,35,3,20,0.0,0.3429138958454132,0.30100107192993164
0,35,1,30,0.03333333333333333,0.0712587758898735,0.30100107192993164
0,36,2,96,0.0,0.028516434133052826,0.30100107192993164
0,36,0,55,0.0,0.10374350845813751,0.30100107192993164
0,36,3,29,0.0,0.22037151455879211,0.30100107192993164
0,36,8,32,0.875,0.02636348083615303,0.30100107192993164
0,36,6,52,0.0,0.059474408626556396,0.30100107192993164
0,36,9,40,0.0,0.07782250642776489,0.30100107192993164
0,36,7,10,0.0,0.4704645574092865,0.30100107192993164
0,36,1,14,0.14285714285714285,0.1272687464952469,0.30100107192993164
0,36,5,16,0.0625,0.18111082911491394,0.30100107192993164
0,36,4,17,0.11764705882352941,0.13290271162986755,0.30100107192993164
0,37,6,121,0.0,0.02505526877939701,0.30100107192993164
0,37,0,32,0.0,0.18097662925720215,0.30100107192993164
0,37,4,69,0.11594202898550725,0.03274461627006531,0.30100107192993164
0,37,3,85,0.0,0.07922007888555527,0.30100107192993164
0,37,1,87,0.14942528735632185,0.022396540269255638,0.30100107192993164
